id,name,latitude,longitude,rating,numberOfReviews,priceRange,rawRanking,website,cuisine,dishes,features,phone,rankingString,locationString
2341395.0,Jiko,-1.226445,36.80535,5.0,1101,"KESÂ 741 - KESÂ 11,859",4.882663249969482,http://www.jikoafrica.com,"African, International, Healthy, Vegetarian Friendly, Vegan Options, Gluten Free Options","Burger, Ribs, Salmon, Prawns, Beef, Lamb, Pork","Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Validated Parking",+254732186601,,Nairobi
24014480.0,Slate - Kitchen & Bar,-1.261718,36.804573,5.0,665,"KESÂ 222,354 - KESÂ 518,826",4.831930637359619,http://www.thefoodlibrary.co.ke/slate/,"French, African, Asian, Healthy","Wings, Salmon, Prawns, Beef, Duck, Pork","Delivery, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Visa, Free Wifi, Accepts Discover, Accepts Credit Cards, Table Service, Family style, Gift Cards Available",+254 745 560272,,Nairobi
23640331.0,Jakoni,-1.299698,36.795124,5.0,105,KESÂ 148,4.855213165283203,http://jakoni.co.ke,International,Burger,"Wine and Beer, Family style",+254 114 757601,,Nairobi
14008730.0,CJ's Koinange,-1.283179,36.818413,5.0,1269,"KESÂ 14,824 - KESÂ 16,306",4.82216739654541,http://www.cjs.co.ke,"Cafe, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Chicken Wings, Burger, Salad, Wings, Curry, Beef, Fish","Takeout, Reservations, Seating, Free Wifi, Table Service, Parking Available, Digital Payments, Accepts Credit Cards, Non-smoking restaurants",+254 792 000090,,Nairobi
23817648.0,CJs Kilimani,-1.292244,36.78589,5.0,221,,4.826620101928711,http://www.cjs.co.ke,"Mexican, American, Caribbean, African, Asian",,"Delivery, Takeout, Reservations, Outdoor Seating, Parking Available, Accepts Credit Cards, Non-smoking restaurants",+254 712 000033,,Nairobi
21236043.0,The Other Room Restaurant,-1.280639,36.768074,5.0,46,"KESÂ 140,824 - KESÂ 667,062",4.08429765701294,http://www.thesocialhouse.ke,Contemporary,,"Takeout, Outdoor Seating, Private Dining, Seating, Parking Available, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Family style, Non-smoking restaurants, Gift Cards Available",+254 709 216000,,Nairobi
20151172.0,Mawimbi Seafood Restaurant,-1.277741,36.818127,5.0,998,"KESÂ 163,060 - KESÂ 511,414",4.819755554199219,https://www.mawimbirestaurant.com/,"Seafood, Asian, Grill, Japanese Fusion, Vegetarian Friendly, Vegan Options, Gluten Free Options","Crab, Lobster, Oyster, Salmon, Tuna, Prawns, Seafood Platters, Fish","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Buffet, Free off-street parking, Wine and Beer, Digital Payments, Live Music, Family style, Gift Cards Available",+254 758 956805,,Nairobi
8123125.0,Cheka Japanese Izakaya,-1.284619,36.77213,4.5,281,"KESÂ 1,482 - KESÂ 4,447",4.091238021850586,http://horientertainment.wixsite.com/cheka-izakaya,"Japanese, Sushi, Asian, Vegetarian Friendly, Gluten Free Options","Noodle, Tempura, Ramen, Okonomiyaki & Takoyaki (Flour Dish), Salad, Pancakes, Salmon, Tuna, Prawns, Octopus, Fish Soup, Beef, Okonomiyaki, Sashimi, Fish, Pork","Delivery, Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Street Parking, Validated Parking, Free off-street parking, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Accepts Credit Cards",+254 717 700666,,Nairobi
23957695.0,MeSo - Modern Asian Izakaya,-1.257227,36.803207,5.0,264,"KESÂ 177,883 - KESÂ 415,061",4.786972999572754,http://www.thefoodlibrary.co.ke/meso/,"Asian, Chinese, Japanese, Healthy","Noodle, Shrimp, Tempura, Ramen, Tacos, Gyoza, Sashimi, Pork","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Family style, Gift Cards Available",+254 794176355,,Nairobi
17847946.0,INTI - A Nikkei Experience,-1.265285,36.801765,5.0,1479,"KESÂ 222,354 - KESÂ 592,944",4.795448303222656,https://www.thefoodlibrary.co.ke/inti/,"Japanese, Peruvian, Sushi, Asian, Healthy, Vegetarian Friendly, Vegan Options, Gluten Free Options","Ceviche, Wings, Salmon, Fish","Delivery, Takeout, Reservations, Seating, Parking Available, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Family style, Non-smoking restaurants, Gift Cards Available",+254 735 065945,,Nairobi
1898496.0,Open House Restaurant,-1.263731,36.80265,4.5,645,"KESÂ 741 - KESÂ 2,224",4.292669296264648,http://www.openhouserestaurant.co.ke,"Indian, Asian, Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","Wings, Chili, Curry, Prawns, Lamb, Fish","Delivery, Takeout, Reservations, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",+254 727 726345,,Nairobi
23958932.0,Botanica - Kitchen & Gin Bar,-1.265251,36.801746,5.0,290,"KESÂ 177,883 - KESÂ 415,061",4.730503082275391,http://www.thefoodlibrary.co.ke/botanica-2/,"Italian, French, American, Asian, Healthy, Indonesian","Burger, Ribs, Calamari, Pork","Delivery, Reservations, Seating, Parking Available, Valet Parking, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Discover, Accepts Credit Cards, Table Service, Live Music, Family style, Gift Cards Available",+254 735 065865,,Nairobi
1082842.0,Habesha,-1.292195,36.779972,4.0,448,,4.181788444519043,http://www.habesharestaurant.net,"African, Ethiopian, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Pancakes, Curry, Beef, Fish","Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Validated Parking, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",+254 20 3755418,,Nairobi
23794120.0,Bambino Latin Italian Kitchen,-1.261644,36.803955,5.0,335,"KESÂ 177,883 - KESÂ 415,061",4.727618217468262,http://www.thefoodlibrary.co.ke/bambino,"Italian, Latin, Healthy","Pasta, Calamari, Lamb chops, Pesto","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Family style, Gift Cards Available",+254 712 524517,,Nairobi
13008340.0,Mercado - Mexican Kitchen & Bar,-1.260985,36.803837,4.5,729,"KESÂ 148,236 - KESÂ 370,590",4.722219467163086,http://mercado.co.ke,"Mexican, Contemporary, Healthy, Street Food, Vegetarian Friendly, Vegan Options, Gluten Free Options","Burrito, Halloumi, Shrimp, Tacos, Fajitas, Nachos, Tres Leches, Pork","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Buffet, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Family style, Sports bars",+254 700 245795,,Nairobi
15319586.0,Mama Rocks Gourmet Burgers - Kilimani,-1.292081,36.782238,5.0,210,,4.776553630828857,http://www.mamarocksburgers.com,"American, Vegan Options","Burger, Wings","Table Service, Takeout, Seating",+254 705 155155,,Nairobi
11814084.0,The Larder,-1.302,36.81641,4.5,150,"KESÂ 1,482 - KESÂ 10,377",4.673176765441895,https://www.radissonhotels.com/en-us/hotels/radisson-blu-nairobi-upper-hill/restaurant-bar,"International, Vegetarian Friendly, Vegan Options",Lamb,"Reservations, Buffet, Seating, Free off-street parking, Wheelchair Accessible, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Table Service, Takeout, Outdoor Seating, Highchairs Available",+254 709 810000,,Nairobi
809397.0,The Carnivore Restaurant,-1.329216,36.801052,4.0,5213,"KESÂ 5,929 - KESÂ 14,824",4.4183783531188965,http://www.tamarind.co.ke/carnivore,"Steakhouse, African, Barbecue, Gluten Free Options","Cheesecake, Ribs, Roast Beef, Salad, Wings, Meatballs, Beef, Lamb, Fish, Pork","Outdoor Seating, Seating, Parking Available, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Validated Parking, Full Bar, Accepts Credit Cards, Table Service, Buffet, Live Music, Playgrounds",+254 722 204647,,Nairobi
1114238.0,Fogo Gaucho,-1.264153,36.801003,4.5,1332,"KESÂ 29,647 - KESÂ 37,059",4.581512451171875,http://www.fogogaucho.co.ke,"Steakhouse, Brazilian, Barbecue, Gluten Free Options","Ribs, Shrimp, Salad, Prawns, Beef, Lamb, Fish, Pork","Takeout, Buffet, Seating, Parking Available, Street Parking, Free off-street parking, Television, Serves Alcohol, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Validated Parking, Highchairs Available, Wheelchair Accessible, Full Bar, Accepts Credit Cards, Outdoor Seating, Live Music",+254 712 123456,,Nairobi
1910873.0,Tatu Restaurant By Fairmont,-1.278437,36.81637,4.5,329,"KESÂ 155,648 - KESÂ 1,185,888",4.506747245788574,http://www.fairmont.com/norfolk-hotel-nairobi/dining/tatu-restaurant/,"Seafood, Diner, South American","Lobster, Salad, Scallops, Salmon, Tuna, Prawns, Beef, Lamb","Outdoor Seating, Seating, Parking Available, Validated Parking, Valet Parking, Highchairs Available, Wheelchair Accessible, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Serves Alcohol, Full Bar, Accepts Credit Cards",+254 795 737786,,Nairobi
21138130.0,Inca Restaurant,-1.283556,36.76433,4.5,111,"KESÂ 177,883 - KESÂ 741,180",4.422404766082764,http://www.thesocialhouse.ke/restaurants.html,"Peruvian, South American",,"Reservations, Delivery, Accepts Credit Cards",+254 709 216000,,Nairobi
24091722.0,Asiatic,-1.26116,36.80198,5.0,62,,4.387548446655273,https://www.theasiatic.com/,"Asian, Chinese, Japanese, Thai",,"Television, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Accepts Credit Cards, Non-smoking restaurants",+254 746 444444,,Nairobi
11814079.0,Chophouse Nairobi,-1.302338,36.81675,4.5,167,"KESÂ 2,965 - KESÂ 14,824",4.438986778259277,http://chophouse.ke/,"Steakhouse, International, Grill, Mediterranean, Vegetarian Friendly","Crab, Scallops, Beef, Duck, Lamb","Reservations, Seating, Free off-street parking, Wheelchair Accessible, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Private Dining",+254 709810000,,Nairobi
21138141.0,Copper The Urban Grill,-1.283578,36.764286,5.0,66,"KESÂ 296,472 - KESÂ 741,180",4.359803676605225,http://www.thesocialhouse.ke/restaurants.html,Grill,Salmon,Gift Cards Available,+254 709 216000,,Nairobi
16659029.0,CJ's - Village Market,-1.229433,36.804634,5.0,1508,,4.954154014587402,http://cjs.co.ke/,"African, Cafe, International, Vegetarian Friendly, Vegan Options","Juice & Smoothies, Salad, Wings","Seating, Accepts Credit Cards, Table Service, Delivery, Takeout, Reservations, Parking Available, Digital Payments, Free Wifi",+254 796 000090,,Nairobi
15213862.0,Harvest Restaurant,-1.230338,36.80443,5.0,701,"KESÂ 741 - KESÂ 10,377",4.798120021820068,http://www.harvestkenya.com,"International, Vegetarian Friendly, Vegan Options, Gluten Free Options","Pasta, Ribs, Salad, Wings, Lamb chops, Salmon, Beef, Lamb, Pesto, Fish, Pork","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Buffet, Wine and Beer, Digital Payments",+254730886000,,Nairobi
7596773.0,Fogo Gaucho,-1.29083,36.783066,4.0,144,"KESÂ 2,965 - KESÂ 4,447",3.731339454650879,http://www.fogogaucho.co.ke,"Brazilian, Barbecue","Ribs, Salad, Prawns, Beef, Lamb, Fish, Pork","Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Full Bar, Accepts Credit Cards",+254 715 414141,,Nairobi
2269080.0,Brew Bistro & Lounge,-1.299353,36.765427,4.0,388,,3.7710208892822266,http://thebigfivebreweries.com/,"Bar, European, Pub, International","Burger, Tapas, Wings, Calamari, Beef, Lamb","Reservations, Outdoor Seating, Seating, Parking Available, Television, Serves Alcohol, Full Bar, Free Wifi, Live Music",+254 731 006068,,Nairobi
1099597.0,Misono,-1.300213,36.781944,4.5,154,"KESÂ 3,706 - KESÂ 5,929",3.78071665763855,http://www.mymisono.com,"Japanese, Sushi, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options","Tempura, Salmon, Prawns, Fish Soup, Sashimi, Fish","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar",+254 722 530204,,Nairobi
1214153.0,Furusato Japanese Restaurant,-1.255684,36.806877,4.0,342,,3.694085359573364,http://www.facebook.com/FurusatoNairobi/,"Japanese, Sushi, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options","Noodle, Lobster, Tempura, Salad, Salmon, Tuna, Prawns, Fish Soup, Beef, Gyoza, Sashimi, Fish","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards",+254 722 488706,,Nairobi
1141042.0,Artcaffe,-1.25876,36.805458,4.0,815,"KESÂ 741 - KESÂ 2,965",3.787940502166748,http://artcaffe.co.ke,"Italian, Cafe, European, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Sandwiches, Pasta, Burger, Lasagne, Salad, Eggs Benedict, Lamb, Pesto, Cakes, Fish","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Live Music",+254 717 193895,,Nairobi
17724039.0,The View,-1.261079,36.80485,4.5,73,,3.774771451950073,https://www.movenpick.com/en/africa/kenya/nairobi/hotel-residences-nairobi/restaurants/the-view/?utm_source=google&utm_medium=local&utm_campaign=glocal+the-view-rest,Southwestern,"Lamb, Pork","Reservations, Seating",+254 709 548183,,Nairobi
18961259.0,Hero Restaurant,-1.230641,36.804108,5.0,371,,4.781591415405273,http://eatapp.co/reserve/hero-restaurant-8ee625?source=facebook_integration&fbclid=IwAR1ym6zhAMDcgbv3kewowSINZxvKLo9Wi8zSPkC2Do9drU19l8iGdITZcSg,"Japanese, Sushi, Asian, Healthy, Japanese Fusion, Vegetarian Friendly, Vegan Options, Gluten Free Options","Chili, Lamb chops, Salmon, Prawns, Lamb, Pork","Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Wine and Beer, Non-smoking restaurants",+254 732 186666,,Nairobi
7724689.0,Urban Eatery,-1.265588,36.802265,4.0,511,,4.350590705871582,http://www.urbaneatery.co.ke/,"Italian, Indian, Bar, Vegetarian Friendly, Vegan Options, Gluten Free Options","Noodle, Pasta, Frozen Yogurt, Burger, Salad, Waffles, Curry, Salmon, Prawns, Beef, Lamb, Pesto, Fish","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",+254 790 999149,,Nairobi
5029895.0,Baraka Restaurant,-1.300354,36.815372,4.5,65,,3.804606676101685,http://www.facebook.com/MercureNairobi,"International, Vegetarian Friendly",,"Reservations, Parking Available, Serves Alcohol, Digital Payments, Free Wifi, Outdoor Seating, Buffet, Seating, Table Service",+254 20 2746040,,Nairobi
4421811.0,Tapas Ceviche Bar Nairobi,-1.257588,36.80319,4.0,168,,3.8140907287597656,http://www.tapas.co.ke/tapas-menu.png,"Mediterranean, European, Spanish, Bar, Vegetarian Friendly, Vegan Options","Ceviche, Paella, Calamari, Patatas Bravas, Prawns, Beef, Fish","Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service, Reservations",+254 726 303030,,Nairobi
1104866.0,Thai Chi Restaurant - The Stanley Hotel,-1.284044,36.82303,4.5,347,"KESÂ 5,929 - KESÂ 7,412",3.864091873168945,http://www.sarovahotels.com/stanley-nairobi/culinary-experiences/thai-chi.html,"Asian, Thai, Vegetarian Friendly, Vegan Options, Gluten Free Options","Noodle, Pad Thai, Salad, Chili, Curry, Green Curry, Prawns, Beef, Duck, Lamb, Fish, Pork","Reservations, Seating, Parking Available, Valet Parking, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Wheelchair Accessible",+254 20 2757000,,Nairobi
12119585.0,Mama Rocks Gourmet Burgers - The Alchemist,-1.262315,36.803654,4.5,77,"KESÂ 1,038 - KESÂ 1,482",3.8736491203308105,http://www.mamarocksburgers.com,"Fast Food, International, Fusion, Street Food, Vegetarian Friendly",Burger,"Takeout, Parking Available, Street Parking, Television, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Delivery, Seating, Wheelchair Accessible, Serves Alcohol",+254 705 801230,,Nairobi
3264614.0,Flame Tree Restaurant,-1.28982,36.810555,4.5,172,"KESÂ 1,334 - KESÂ 5,188",3.8638782501220703,http://www.sarovahotels.com/panafric/dining,"International, European, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Burger, Salad, Prawns, Lamb, Pork","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service, Highchairs Available, Free Wifi",+254 709 111000,,Nairobi
5038688.0,360 Degrees Pizza - ABC Place,-1.259592,36.776505,4.0,276,"KESÂ 59,294 - KESÂ 296,472",3.866246461868286,http://www.360degreespizza.com/,"Italian, Vegetarian Friendly, Vegan Options","Pasta, Salad, Prosciutto, Meatballs, Gelato, Pesto","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi",+254 733 360360,,Nairobi
24091389.0,Humidor Bar & Lounge,-1.30228,36.816746,5.0,61,,4.545839786529541,http://www.radissonhotels.com/en-us/hotels/radisson-blu-nairobi-upper-hill,"Bar, Pub",,"Outdoor Seating, Seating, Parking Available, Accepts Credit Cards",+254 709 810000,,Nairobi
1986396.0,Seven Seafood & Grill,-1.259951,36.776424,4.0,423,,3.939254522323608,http://www.experienceseven.com/,"Seafood, Gluten Free Options, Vegetarian Friendly","Crab, Fish & Chips, Burger, Lasagne, Lobster, Oyster, Paella, Shrimp, Salad, Calamari, Chili, Risotto, Salmon, Tuna, Prawns, Octopus, Seafood Platters, Beef, Duck, Fish","Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Accepts Mastercard, Accepts Visa, Reservations, Accepts Credit Cards",+254 737 776677,,Nairobi
5561344.0,Tin Roof Cafe,-1.319867,36.705753,4.5,270,"KESÂ 741 - KESÂ 3,706",3.940110683441162,http://www.facebook.com/TinRoofCafe,"Cafe, Healthy, International, European, Vegetarian Friendly, Vegan Options, Gluten Free Options","Sandwiches, Burger, Salad, Pancakes, Carrot Cake, Crepes, Quiche, Toasts, Cakes, Fish","Takeout, Outdoor Seating, Buffet, Seating, Free off-street parking, Highchairs Available, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Reservations, Playgrounds",+254 706 348215,,Nairobi
13089847.0,Zen Garden,-1.244406,36.76965,4.0,527,,3.9190616607666016,http://www.zengarden.co.ke/,"Asian, Chinese, Japanese, Sushi, Thai, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Noodle, Pasta, Dim Sum, Dumplings, Burger, Tempura, Salad, Pancakes, Wings, Chili, Curry, Green Curry, Lettuce Wraps, Prawns, Beef, Duck, Pesto, Cakes, Fried rice, Sashimi, Fish, Pork","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Playgrounds",+254 20 8034445,,Nairobi
7789848.0,Sikia Fine Dining Restaurant,-1.300669,36.81499,5.0,106,,3.987501621246338,http://www.ihg.com/crowneplaza/hotels/us/en/nairobi/nbocp/hoteldetail/dining#,"International, European, Vegetarian Friendly, Vegan Options, Gluten Free Options","Salad, Calamari, Salmon","Reservations, Seating, Parking Available, Serves Alcohol, Digital Payments, Free Wifi, Full Bar",+254 20 2746061,,Nairobi
16658568.0,The Grilll Shack Kenya,-1.256944,36.803333,4.5,184,,3.9997942447662354,http://www.thegrilllshackkenya.co.ke/,"American, Steakhouse, Bar, Barbecue, Vegan Options, Gluten Free Options","Cheeseburger, Burger, Ribs, Salad, Lamb chops, Beef","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Digital Payments",+254 700 935512,,Nairobi
4020263.0,Soaring Eagle Spur - Nairobi,-1.32391,36.84449,4.0,242,,3.6337080001831055,http://www.spursteakranches.com/ke?utm_source=Tripadvisor&utm_medium=website_link&utm_campaign=SP&utm_content=SP,"American, Steakhouse, Bar, Barbecue, Grill, Vegetarian Friendly","Ice Cream, Burger, Ribs, Salad, Wings, Pork","Takeout, Reservations, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Buffet, Validated Parking, Television, Full Bar, Free Wifi",+254 706 101106,,Nairobi
802603.0,Haandi Restaurant,-1.264386,36.802425,4.0,719,,4.031545162200928,http://haandi-kenya.com/,"Indian, Asian, Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","Juice & Smoothies, Chili, Curry, Prawns, Lamb, Fish","Outdoor Seating, Private Dining, Takeout, Reservations, Seating, Parking Available, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Table Service",+254 733 648294,,Nairobi
3794631.0,Abyssinia,-1.258031,36.7874,4.5,252,,3.984864473342896,http://www.abyssiniarestaurantnairobi.com/,"African, Ethiopian, Vegetarian Friendly, Vegan Options","Juice & Smoothies, Beef, Lamb","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",+254 725 151515,,Nairobi
2640938.0,Chowpaty,-1.265561,36.80506,4.0,214,,3.638844966888428,http://www.chowpatyrestaurants.com,"Indian, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Chili","Delivery, Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Free Wifi, Table Service, Highchairs Available",+254 733 999995,,Nairobi
8826537.0,45 Degrees Kitchen,-1.226986,36.863926,4.5,119,,3.663520097732544,http://www.45degrees.kitchen,"Italian, French, European, Vegetarian Friendly, Vegan Options","Crab, Crab Cake, Salad, Risotto, Beef, Cakes, Fish","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service, Highchairs Available",+254 705 151086,,Nairobi
3452474.0,Sierra Brasserie,-1.2923,36.78498,4.0,123,,3.67319130897522,http://www.sierrapremium.com/,"European, Contemporary, Bar, Vegetarian Friendly","Burger, Salad, Wings, Salmon, Beef, Fish","Takeout, Full Bar, Reservations, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Accepts Mastercard, Accepts Visa, Cash Only, Accepts Credit Cards, Outdoor Seating",+254 20 8068594,,Nairobi
12626874.0,Ankole Grill Kilimani,-1.289281,36.783157,4.0,140,"KESÂ 44,471 - KESÂ 474,355",3.675266981124878,http://www.ankole.co.ke,"Steakhouse, African, Bar, Grill, Vegetarian Friendly, Vegan Options, Gluten Free Options","Burger, Wings, Chili, Lamb, Fish, Pork","Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar",+254 710 202020,,Nairobi
24174865.0,Mama Rocks Gourmet Burgers - Mega Mall,-1.290179,36.81919,5.0,26,,3.695060014724731,http://www.mamarocksburgers.com,"American, African","Burger, Wings",,+254 705 155155,,Nairobi
23822743.0,Mama Rocks Gourmet Burgers - Karen,-1.312343,36.69905,5.0,33,,3.801413774490357,https://www.facebook.com/mamarocksburgers,"American, African",Burger,,+254 705 155155,,"Karen, Nairobi"
6672512.0,Mezze on the Deck,-1.293732,36.79528,4.5,54,,3.518994092941284,http://www.fourpointsnairobihurlingham.com,"Bar, Mediterranean, Lebanese, Pub, Middle Eastern, Vegetarian Friendly, Vegan Options",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service",+254 20 2927000,,Nairobi
8417064.0,Tandoori Patio,-1.259149,36.801517,4.0,71,"KESÂ 1,482 - KESÂ 2,520",3.4995059967041016,http://tandooripatio.co.ke/,"Indian, Asian, Vegetarian Friendly, Vegan Options",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi",+254 735 959595,,Nairobi
23044047.0,Embark Restaurant,-1.321254,36.708397,5.0,25,"KESÂ 1,111,770 - KESÂ 1,630,596",3.533554792404175,http://www.facebook.com/Embarkrestaurant,"African, International, Contemporary, Fusion",,"Reservations, Outdoor Seating, Private Dining, Parking Available, Free off-street parking, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Dog Friendly, Non-smoking restaurants",+254 700 028963,,Nairobi
1910872.0,Lord Delamere Terrace,-1.278416,36.816414,4.0,106,,3.49747896194458,http://www.fairmont.com/norfolk-hotel-nairobi/dining/lorddelamereterrace/,"African, Contemporary, International, Gluten Free Options","Juice & Smoothies, Salad, Fish","Takeout, Seating, Parking Available, Validated Parking, Valet Parking, Free off-street parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Table Service, Outdoor Seating, Accepts Credit Cards",+254 20 2265000,,Nairobi
2074280.0,Java House Mama Ngina,-1.285743,36.823074,4.0,195,,3.5282137393951416,http://javahouseafrica.com/,"Cafe, Diner, Healthy","Juice & Smoothies, Sandwiches, Burger, Salad, Cakes","Takeout, Seating, Highchairs Available, Free Wifi, Accepts Credit Cards",+254 721 494049,,Nairobi
3267178.0,Exchange Bar,-1.283999,36.82284,4.5,57,"KESÂ 1,482 - KESÂ 2,224",3.497383117675781,http://www.sarovahotels.com,Bar,,"Seating, Television, Wheelchair Accessible, Serves Alcohol",+254 20 2757000,,Nairobi
